date,AAPL,GOOG,FB
2011-03-14,-0.023138602520045775,-0.0007396189201563045,
2011-03-15,-0.044559099437148184,-0.021887776681235146,
2011-03-16,0.013991163475699564,0.007639364347230747,
2011-03-17,-0.011861534737351779,-0.0005364231305653086,
2011-03-18,0.026212640862322396,0.027515385716330318,
2011-03-21,0.0054905705418953656,0.0014277257373679986,
2011-03-22,-0.005935422602089269,0.00838027679254477,
2011-03-23,0.017196083114401864,0.008138211662471166,
2011-03-24,0.019018548955153678,-0.012177184881135632,
2011-03-25,-0.0032258064516129162,-0.007548737837182751,
2011-03-28,0.001618122977346285,0.011060325878371163,
2011-03-29,-0.006692822524809581,0.00017254468907450954,
2011-03-30,-0.000464684014869796,0.00845323120449915,
2011-03-31,-0.011157601115760203,0.008621869440262895,
2011-04-01,-0.009873060648801169,-0.006987788331071921,
2011-04-04,-0.0066476733143398395,-0.031632165061146376,
2011-04-05,-0.0026290630975144965,0.008960067729645702,
2011-04-06,0.00023963575365456785,0.010139151108314223,
2011-04-07,-0.009103977000479218,-0.003184272462965582,
2011-04-08,-0.012572533849129498,-0.0013541666666666192,
2011-04-11,0.004652301665034224,-0.011717256006397567,
2011-04-12,0.011211308798440187,0.00992119335772584,
2011-04-13,-0.010845986984815686,0.0038667874311991,
2011-04-14,-0.015107212475633467,-0.08262483950445917,
2011-04-15,0.013607125185551636,-0.007262823422605598,
2011-04-18,0.01806199658286556,-0.010097546105776472,
2011-04-19,0.013426036921601589,0.008044959390276664,
2011-04-20,0.0241305890702625,-0.0011837482816557288,
2011-04-21,0.006699006699006679,-0.00011469205184070312,
2011-04-25,-0.0073428178063331875,0.014835206851724384,
2011-04-26,-0.0006934812760055742,0.009268329440132542,
2011-04-27,-0.009715475364330203,0.00037330147827393883,
2011-04-28,0.009577201588413842,0.011381446376595097,
2011-04-29,-0.010874595094863463,-0.010183374534184376,
2011-05-02,0.005380116959064254,-0.008648003876691368,
2011-05-03,0.0039553280595626275,0.003534498965971039,
2011-05-04,-0.007879490150637226,-0.0028101465023043204,
2011-05-05,-0.000467180565288557,0.0019162846622078264,
2011-05-06,0.0028043935498947756,0.004462778923682722,
2011-05-09,0.0053600559310185035,0.009259259259259328,
2011-05-10,-0.0062586926286509765,-0.013280556377626424,
2011-05-11,-0.002099370188943231,-0.0007498219172948129,
2011-05-12,-0.01753155680224404,-0.01028026863767663,
2011-05-13,-0.02093742564834648,-0.021039463209371133,
2011-05-16,0.008505467800729074,0.023234200743494422,
2011-05-17,0.011084337349397611,-0.001211020284589741,
2011-05-18,0.0019065776930409508,0.002690209154289101,
2011-05-19,-0.015699333967649776,-0.013566111174092035,
2011-05-20,-0.002416626389560208,-0.010764633772601909,
2011-05-23,-0.0065406976744186805,-0.0002710761724044192,
2011-05-24,0.013655206047305591,0.0027114967462038603,
2011-05-25,-0.005051719990377697,-0.0029359499343274004,
2011-05-26,0.0070116054158607145,0.005346764819837254,
2011-05-27,0.030972388955582214,0.01556960073994128,
2011-05-31,-0.006753609687936636,-0.0064511232544019,
2011-06-01,0.0018757327080890574,0.004659689863264943,
2011-06-02,-0.007722911303533778,-0.009428223844282307,
2011-06-03,-0.015801886792452872,-0.0038378876266502914,
2011-06-06,-0.017733045770428828,-0.0038912004931422055,
2011-06-07,0.00048792388387401854,0.0002707406691161987,
2011-06-08,-0.002194586686174014,-0.00471734591292254,
2011-06-09,-0.016862170087976656,-0.013986013986013854,
2011-06-10,0.0022371364653244697,-0.009377462568952024,
2011-06-13,0.01785714285714283,0.007238883143743623,
2011-06-14,-0.017056530214424846,-0.010661822776812577,
2011-06-15,-0.004957858205255399,-0.005148878422607137,
2011-06-16,-0.014947683109118122,-0.030692076228686083,
2011-06-17,-0.015427415275670193,-0.000869205298013278,
2011-06-20,0.03159517081941939,0.017357802725879393,
2011-06-21,-0.008217131474103544,-0.012134538643212062,
2011-06-22,0.02661310569922175,-0.013973619126133497,
2011-06-23,-0.014673514306676483,-0.011119936457505943,
2011-06-24,0.01737403822288416,0.01669837243711684,
2011-06-27,0.009758477677482278,0.022453222453222475,
2011-06-28,-0.0036240637835225557,0.00797071980479873,
2011-06-29,0.004849660523763233,0.01767126603727909,
2011-06-30,0.022442084942084935,0.028940691405011144,
2011-07-01,0.018173235780033117,0.021923402943669557,
2011-07-05,0.006490496059341704,0.005466953210421101,
2011-07-06,0.015660985720865953,0.020998950052497245,
2011-07-07,0.0070294784580497765,-0.02673718231232545,
2011-07-08,-0.015987390227426117,-0.008830188679245189,
2011-07-11,-0.0006864988558352663,0.0127541308155028,
2011-07-12,0.012136478131440373,0.007932032630352293,
2011-07-13,-0.0006787330316742338,-0.017305684022079614,
2011-07-14,0.019923024677382734,0.12983907696978889,
2011-07-15,0.024417314095449533,-0.004467734892001693,
2011-07-18,0.008017334777898257,0.012788500472398311,
2011-07-19,0.026655202063628435,-0.011960686323504832,
2011-07-20,0.0010469011725294025,0.01955759374157004,
2011-07-21,0.015477933486718153,0.018520968382061007,
2011-07-22,0.013182286302780651,0.0012014547343811033,
2011-07-25,0.012400894490750141,0.005740602601109326,
2011-07-26,-0.02690763052208828,-0.024572718477910364,
2011-07-27,-0.0018572018159307348,0.006116106850039559,
2011-07-28,-0.003514575149886182,-0.011862123352939102,
2011-07-29,0.01618257261410776,0.00508778930566631,
2011-08-01,-0.0198040016333197,-0.023688999172870224,
2011-08-02,0.009373047281816349,0.014809041309431038,
2011-08-03,-0.03858852661989264,-0.039337474120082726,
2011-08-04,-0.010088001717106802,0.002641824249165708,
2011-08-05,-0.054640069384215006,-0.057030924975731485,
2011-08-08,0.05894495412844037,0.050148902533181314,
2011-08-09,-0.027507039202945702,-0.042537548576830085,
2011-08-10,0.027394209354120357,0.02391399736726621,
2011-08-11,0.008887925428137797,0.002892650524962511,
2011-08-12,0.01697464546626556,-0.011608446391055054,
2011-08-15,-0.007606169448552703,-0.03271246892675716,
2011-08-16,-0.00021290185224607218,-0.010838392491340552,
2011-08-17,-0.03769165247018746,-0.05301604036448522,
2011-08-18,-0.027439699048461937,-0.02767395626242548,
2011-08-19,0.0011376564277587522,0.014762411057495763,
2011-08-22,0.048181818181818124,0.041466854724964704,
2011-08-23,0.006938421509106685,0.008628695248413629,
2011-08-24,-0.006459948320413376,-0.006214754287029595,
2011-08-25,0.026224534026874746,0.013124879366917495,
2011-08-26,0.01668426610348467,0.023166317393789233,
2011-08-29,0.0,0.0030164227460619014,
2011-08-30,-0.013086830078936488,0.0004826613202645441,
2011-08-31,-0.009892654178067752,-0.01562326047426443,
2011-09-01,-0.018282312925170057,-0.01440096509085423,
2011-09-02,0.015158077089649261,-0.005048959608323108,
2011-09-06,0.01109215017064838,0.022681839151160916,
2011-09-07,0.0004219409282701082,0.00172919329373745,
2011-09-08,-0.017292281737663437,-0.01887571299909948,
2011-09-09,0.006437768240343286,0.01002103652706064,
2011-09-12,0.012366737739872033,-0.0011360624076949724,
2011-09-13,0.01221566975568672,0.004814800773401216,
2011-09-14,0.009363295880149723,0.019732870510111532,
2011-09-15,0.019171304885590594,0.007585007585007628,
2011-09-16,0.027912621359223354,-3.6721504112775066e-05,
2011-09-19,0.0043290043290043064,-7.344570526231799e-05,
2011-09-20,-0.003134796238244447,-0.013588453487091135,
2011-09-21,-0.025157232704402538,-0.03436464499795213,
2011-09-22,0.006249999999999902,0.00929210363972844,
2011-09-23,-0.0028050490883589157,0.012148068915460164,
2011-09-26,-0.009644364074743901,0.014002642007926162,
2011-09-27,-0.005680665449381237,-0.01946698429241427,
2011-09-28,-0.016119159355233607,-0.0025054094066735946,
2011-09-29,-0.02384902530070507,-0.023632834798492902,
2011-09-30,-0.017633312088378972,-0.037924851886498245,
2011-10-03,-0.005622837370242325,0.012883361017704405,
2011-10-04,0.015441496302740342,0.0055997760089596645,
2011-10-05,-0.0021417862497321552,0.019808281293504593,
2011-10-06,-0.02017600343421345,0.0008190647061119248,
2011-10-07,0.05147864184008766,0.04279033515198737,
2011-10-10,0.029583333333333368,0.011211600269078408,
2011-10-11,0.004653986240388443,0.009793776332323284,
2011-10-12,0.015508559919436116,0.01910478351571925,
2011-10-13,0.03332011106703688,0.05850242413359677,
2011-10-14,-0.0047984644913627635,-0.01567483205537085,
2011-10-17,0.005207328833172537,0.01389080380532184,
2011-10-18,-0.0558326937835763,-0.016590175080741103,
2011-10-19,-0.008331639910587354,0.005116327306668574,
2011-10-20,-0.006147540983606499,0.011659501289767794,
2011-10-21,0.03278350515463924,0.01006323519412537,
2011-10-24,-0.019764424036733917,-0.022248401211713273,
2011-10-25,0.007128309572301455,0.005404661089882588,
2011-10-26,0.01031344792719915,0.02109155652948033,
2011-10-27,0.0006004803843074687,0.002447857286566834,
2011-10-28,-0.00040008001600326315,-0.01251045325305238,
2011-10-31,-0.020412247348408966,-0.02361031130381752,
2011-11-01,0.002247191011235943,0.010685539827921121,
2011-11-02,0.01426824296779445,0.02166003020733215,
2011-11-03,-0.007033762057877842,-0.0022511171588886062,
2011-11-04,-0.0012143290831814445,0.020440463362068943,
2011-11-07,0.016210739614994876,0.0066000066000066,
2011-11-08,-0.026919242273180488,-0.018621119234173526,
2011-11-09,-0.025614754098360656,-0.009754468014030451,
2011-11-10,-0.0014721345951629924,0.022298687717167674,
2011-11-11,-0.013900589721988134,0.00765575501583947,
2011-11-14,0.025202904741563427,0.005796436992402351,
2011-11-15,-0.010416666666666666,-0.008270113632663759,
2011-11-16,-0.019157894736842034,-0.017334777898158092,
2011-11-17,-0.006439150032195841,-0.009956232668470876,
2011-11-18,-0.01598617411968032,-0.023419835993655717,
2011-11-21,0.02041712403951701,-0.001624105877880958,
2011-11-22,-0.025387263339070563,-0.01706354700263051,
2011-11-23,-0.009271523178807828,-0.012465227648860946,
2011-11-25,0.034536541889483,0.04474950971652705,
2011-11-28,-0.0077536075813051785,-0.008941979522184316,
2011-11-29,0.024093770349468187,0.028238859425580236,
2011-11-30,0.015048749470114474,0.02398017281800531,
2011-12-01,0.004593860931300874,0.010728069601622203,
2011-12-02,0.008522136769902385,0.008543136366578356,
2011-12-05,-0.0053586150041221164,-0.00301610729641275,
2011-12-06,-0.0047658516369663674,-0.0006114830072092384,
2011-12-07,0.0041640641265874604,-0.011786300840498401,
2011-12-08,0.007464233879328355,0.018476879460357858,
2011-12-09,-0.0045276805927146726,-0.0032315863569464635,
2011-12-12,-0.007649369443870115,0.0003851956472892003,
2011-12-13,-0.02229166666666667,-0.012096903577731372,
2011-12-14,-0.0031962497336458255,0.002371053657269125,
2011-12-15,0.005557930739632279,0.010369074236090821,
2011-12-16,0.002976190476190488,-0.006606587344857452,
2011-12-19,0.036032217041119176,0.013753026634382538,
2011-12-20,0.0012274959083468733,-0.007229069137925486,
2011-12-21,0.005312627707396917,0.006191056649772268,
2011-12-22,0.011991869918699112,0.005483469888736475,
2011-12-23,0.008033741715203827,0.011224198611243288,
2011-12-27,-0.009563658099222891,-0.0008465807543974596,
2011-12-28,0.006035003017501451,0.004205108893491417,
2011-12-29,-0.00019996000799836055,0.005437500000000028,
2011-12-30,0.015400000000000063,0.030210729160191366,
2012-01-03,0.005318101240890211,0.004314246062873369,
2012-01-04,0.011167711598746088,-0.013878458349604989,
2012-01-05,0.010269327649680316,-0.013616839796508882,
2012-01-06,-0.001534330648254666,-0.04240271772699202,
2012-01-09,0.0036496350364963064,0.0010965265907699289,
2012-01-10,-0.0017224880382775772,0.004510163976675936,
2012-01-11,-0.002684049079754476,0.005868958660722825,
2012-01-12,-0.003844675124951996,-0.0073651319984695904,
2012-01-13,0.011771516788884589,0.005749526226190925,
2012-01-17,0.010299446881556344,0.0068663771078180166,
2012-01-18,-0.003020577685482284,0.01053065626288576,
2012-01-19,-0.017420943003219117,-0.08377538529144041,
2012-01-20,0.016766236269030593,-0.0007879410757107275,
2012-01-23,-0.016300227445034107,-0.007851338841841877,
2012-01-24,0.06242774566473992,-0.019697283848227207,
2012-01-25,-0.004533913674283642,-0.0024323181049069292,
2012-01-26,0.006012024048096161,0.020919467118979525,
2012-01-27,0.01267656646142707,-0.003945865494444786,
2012-01-30,0.007689556509298993,0.004169996872502504,
2012-01-31,-0.0005323868677906147,0.0012458040627053215,
2012-02-01,-0.0024857954545454645,0.0073618359658521254,
2012-02-02,0.01014595941616234,0.019179304192685213,
2012-02-03,0.00933920704845817,0.021410536946642026,
2012-02-06,0.010474860335195556,-0.003823209518473435,
2012-02-07,0.016758811333794036,0.005095119933829679,
2012-02-08,0.03449447748513171,0.002633398071035763,
2012-02-09,0.0004927726675426089,-0.009094192192783682,
2012-02-10,0.018716138565096054,0.010403551785832571,
2012-02-13,0.013537469782433576,-0.004000524658971572,
2012-02-14,-0.023056129750357812,-0.006880884967406439,
2012-02-15,0.00911458333333337,0.001591248135256152,
2012-02-16,-0.00016129032258061307,-0.0031112435044517188,
2012-02-17,0.025326665591224394,0.01547196122049213,
2012-02-21,-0.0036186280679673375,-0.009874121301291608,
2012-02-22,0.006631927996210354,-0.0030049862959415125,
2012-02-23,0.011607843137254822,0.006259936406995185,
2012-02-24,0.006357574817801377,-0.0009545439583951169,
2012-02-27,0.01848998459167933,0.014891934633632179,
2012-02-28,0.013010590015128585,-0.00022724321516683928,
2012-02-29,0.003733572281959379,0.006721433905899903,
2012-03-01,0.001339086445469475,-0.001838472455167053,
2012-03-02,-0.02199108469539382,-0.01127734513846256,
2012-03-05,-0.005469462169553319,-0.015131707954768269,
2012-03-06,0.0007638252367859972,0.0030529284884684223,
2012-03-07,0.02137078308655154,0.0005624110894234159,
2012-03-08,0.005828725153190862,-0.011374156857558517,
2012-03-09,0.01248142644873705,0.008193979933110329,
2012-03-12,0.029204578808335702,0.020865815226405775,
2012-03-13,0.03778696706117219,-0.002924546695262345,
2012-03-14,-0.006732618851332714,0.008375700690913994,
2012-03-15,0.0,0.006269997737629675,
2012-03-16,0.02642135841748508,0.014324714951019685,
2012-03-19,0.00808625336927216,-0.0007916152116779076,
2012-03-20,-0.005614973262032108,0.01026746102167578,
2012-03-21,-0.005243344985211086,0.009473023839397684,
2012-03-22,-0.005541289363427445,-0.005344602572866728,
2012-03-23,0.018347377004620937,0.010465479537644378,
2012-03-26,0.01241158414520209,-0.003555418148090825,
2012-03-27,0.0050092275243869685,0.013527769159168519,
2012-03-28,-0.01246065057712472,-0.011234923161697226,
2012-03-29,-0.01700092973834508,-0.011052973776277881,
2012-03-30,0.0318875827590866,0.008859808402729898,
2012-04-02,0.0172842739295534,-0.00664080682699763,
2012-04-03,-0.007980435062427656,-0.011621005279435279,
2012-04-04,0.015051252108472959,-0.004456525174626152,
2012-04-05,0.003962674165921031,-0.0023493555146358786,
2012-04-09,-0.012223071046600559,-0.006300916496945068,
2012-04-10,-0.0036091776230987517,0.014507141484660315,
2012-04-11,-0.005433376455368716,0.023674989740837777,
2012-04-12,-0.028225806451612927,-0.04058096148509058,
2012-04-13,-0.041359925043501396,-0.029666055989457842,
2012-04-16,0.0509634180396536,0.005796621397813846,
2012-04-17,-0.0022585359372924367,-0.003490861188868771,
2012-04-18,-0.034354194407456705,-0.013417495621137521,
2012-04-19,-0.024682846111417432,-0.005393092821491833,
2012-04-20,-0.002120740845468764,0.0025596120167048057,
2012-04-23,-0.019977330688580288,0.0061475409836065035,
2012-04-24,0.08862223507300847,0.014056291943507852,
2012-04-25,-0.003718459495351941,0.00944949295403644,
2012-04-26,-0.007731271660890407,-0.0008154212466160019,
2012-04-27,-0.03156904889844162,-0.016452307893190455,
2012-04-30,-0.003190456373977028,-0.000696979754397731,
2012-05-01,0.00667965488449769,0.004682985153940765,
2012-05-02,-0.0071882775781035415,0.006181818181818197,
2012-05-03,-0.02840434419381777,-0.022998324407793147,
2012-05-04,0.0074519919747778164,0.017722029794532003,
2012-05-07,-0.0022759601706969644,0.00862410785091202,
2012-05-08,0.0017108639863131529,-0.005929565929565937,
2012-05-09,0.0024195844007970637,0.00738201950962302,
2012-05-10,-0.006673292630981301,-0.013739858675739298,
2012-05-11,-0.015008576329331008,-0.0020233514661006156,
2012-05-14,-0.008997242780438112,0.011765878951042046,
2012-05-15,-0.012886220530092394,0.029171183601064337,
2012-05-16,-0.029224150719477808,-0.009352357240895039,
2012-05-17,0.0004584352078239783,-0.03634488980538739,
2012-05-18,0.05834733465709497,0.022836699210913605,-0.10986136541982726
2012-05-21,-0.007649011401356633,-0.021673041090516987,-0.08903908316191599
2012-05-22,0.02428737638161724,0.014401229617749273,0.03225806451612903
2012-05-23,-0.009087036774101952,-0.009519417635626953,0.032187500000000036
2012-05-24,-0.005444906147012604,-0.020086464915197753,-0.0339085679685135
2012-05-25,0.017864860971041768,0.004751238715807972,-0.09620808523973677
2012-05-29,0.01203113941967437,-0.010268188880632374,-0.022538141470180257
2012-05-30,-0.002517482517482613,-0.012524742338406796,0.05001773678609436
2012-05-31,-0.02902411665731903,-0.017038189044409905,-0.0635135135135136
2012-06-01,0.00592057761732847,0.013325363898459895,-0.029581529581529594
2012-06-04,-0.0025839793281652685,-0.014121647409874722,-0.038289962825278724
2012-06-05,0.015400115141047685,0.017808122756387705,0.03633552377270961
2012-06-06,0.0004252303330971104,-0.00401106500691552,-0.01864975755315181
2012-06-07,0.015018418815528511,0.0038189140397165873,0.030026605853287827
2012-06-08,-0.01577331099944159,-0.020578266583661856,-0.003321033210332098
2012-06-11,0.008793078995886971,-0.0060030368303965135,0.014439096630877342
2012-06-12,-0.0070293828201883875,-0.007069522896017652,-0.00474452554744522
2012-06-13,-0.0011326631742885219,-0.0036493738819319563,0.03740374037403739
2012-06-14,0.004677533664068013,0.009767308244757147,0.06079886885825389
2012-06-15,0.02017494356659152,0.01123755334281659,0.046651116294568425
2012-06-18,0.0027658691743880906,0.018708679139119402,0.01591849729385546
2012-06-19,-0.0027582402427251806,-0.006904170118751726,-0.009714822939517352
2012-06-20,-0.013829345871940256,-0.0213083982202447,0.00759493670886071
2012-06-21,0.007712803253400605,0.011081513052743755,0.038002512562813985
2012-06-22,-0.019482326746451513,-0.018863947728949323,-0.029954614220877307
2012-06-25,0.002270791938688771,0.0071249552452560296,0.03243917654398001
2012-06-26,0.004248088360237852,0.008176614881438922,-0.02628398791540799
2012-06-27,-0.00944726452340668,-0.008780281392150473,-0.026993484331368212
2012-06-28,0.026192170818505386,0.027926004980433884,-0.008290816326530549
2012-06-29,0.014703842419198256,0.0006921612735767041,-0.010610932475884302
2012-07-02,0.011619958988379963,0.012692374200242145,0.013974650633734148
2012-07-03,0.01756756756756753,0.013762721125606276,0.00865384615384614
2012-07-05,-0.006772908366533744,-0.016675088428499393,0.008261836669844346
2012-07-06,0.013237063778579954,3.425830763976618e-05,0.013867002836432439
2012-07-09,-0.009237265769332315,-0.0073652838203557055,-0.02175940317065598
2012-07-10,-0.006126798082045735,-0.018049420209828887,-0.01588814744200826
2012-07-11,-0.009246850710265313,-0.001265244438196172,-0.005166289958023899
2012-07-12,0.010144731502772892,0.010592251117288913,-0.00292112950340798
2012-07-13,0.003213711837171865,-0.0027508879448430268,-0.0804036458333333
2012-07-16,0.0001334757074213176,0.003142567827089054,-0.005663716814159297
2012-07-17,-0.0012011210463099347,0.006996414772529468,0.036311854752580974
2012-07-18,0.013361838588989844,0.021154510888351206,-0.0037787701820679986
2012-07-19,-0.016350210970464255,0.02995734885925112,-0.008275862068965464
2012-07-20,-0.000804289544235765,0.007690538009005265,-0.0003477051460362157
2012-07-23,-0.004829621679635087,-0.012915430025113455,-0.010434782608695677
2012-07-24,-0.04313831221353468,0.0006938708078639894,0.031282952548330425
2012-07-25,-0.00014088475626944372,0.008815954566466219,-0.08486707566462162
2012-07-26,0.017894885162744765,0.035217490917422344,-0.11694599627560523
2012-07-27,0.01688815060908083,-0.004173385184482573,-0.023618726275833078
2012-07-30,0.026408930029948437,0.001047718830364746,-0.06220302375809926
2012-07-31,-0.006498673740053171,-0.0004440215667617709,-0.0382312298479964
2012-08-01,0.0016019223067681825,-0.006219063332910383,-0.04022988505747126
2012-08-02,0.013061442089830786,0.02001915708812273,0.05239520958083836
2012-08-03,0.011051177476647666,0.0023163364322157077,0.0393551446183026
